NrHaul;Status;Dist;Mean_Depth;Layer;EEZ;NM12;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7;lat8;lon8;lat9;lon9;lat10;lon10;lat_end;lon_end;geometry;length;Area
25417;V;1,815851684;52;3;SWE;No;55,8758333333333;16,4183333333333;55,8727777777778;16,4897222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8727777777778;16,4897222222222;c(16.4183333333333, 16.4897222222222, 55.8758333333333, 55.8727777777778);4481,52739576433;25
25418;V;1,956817207;38;2;SWE;No;55,7011111111111;14,3680555555556;55,7022222222222;14,4191666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7022222222222;14,4191666666667;c(14.3680555555556, 14.4191666666667, 55.7011111111111, 55.7022222222222);3215,86578452298;25
25419;V;1,826642475;34;2;SWE;No;55,6847222222222;14,3763888888889;55,7319444444444;14,3347222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7319444444444;14,3347222222222;c(14.3763888888889, 14.3347222222222, 55.6847222222222, 55.7319444444444);5873,86977855908;25
25421;V;1,486225731;48;3;SWE;No;55,6838888888889;14,4508333333333;55,6672222222222;14,4902777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6672222222222;14,4902777777778;c(14.4508333333333, 14.4902777777778, 55.6838888888889, 55.6672222222222);3098,66291264425;25
25422;V;1,565275074;44;3;SWE;No;55,6855555555556;14,4016666666667;55,6902777777778;14,4505555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6902777777778;14,4505555555556;c(14.4016666666667, 14.4505555555556, 55.6855555555556, 55.6902777777778);3119,47211446914;25
25423;V;1,646833241;57;3;SWE;No;55,6847222222222;14,8675;55,6841666666667;14,8177777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6841666666667;14,8177777777778;c(14.8675, 14.8177777777778, 55.6847222222222, 55.6841666666667);3128,14865742037;25
25425;V;2,098629151;55;3;SWE;No;55,7152777777778;14,8538888888889;55,7022222222222;14,8672222222222;55,6986111111111;14,8847222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6986111111111;14,8847222222222;c(14.8538888888889, 14.8672222222222, 14.8847222222222, 55.7152777777778, 55.7022222222222, 55.6986111111111);2849,35236968137;25
25426;V;1,569123552;50;3;SWE;No;55,8169444444444;15,2516666666667;55,8341666666667;15,2844444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8341666666667;15,2844444444444;c(15.2516666666667, 15.2844444444444, 55.8169444444444, 55.8341666666667);2810,15037775424;25
25427;V;1,993916956;55;3;SWE;No;55,8125;15,8419444444444;55,7858333333333;15,7691666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7858333333333;15,7691666666667;c(15.8419444444444, 15.7691666666667, 55.8125, 55.7858333333333);5445,01046618339;25
25428;V;2,122612052;54;3;SWE;No;55,7513888888889;16,6672222222222;55,7841666666667;16,6338888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7841666666667;16,6338888888889;c(16.6672222222222, 16.6338888888889, 55.7513888888889, 55.7841666666667);4206,59792919521;25
25429;V;1,683440263;46;3;SWE;No;55,9752777777778;15,4016666666667;55,9402777777778;15,4002777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9402777777778;15,4002777777778;c(15.4016666666667, 15.4002777777778, 55.9752777777778, 55.9402777777778);3897,90260546937;25
25431;V;2,246468531;54;3;SWE;No;55,8672222222222;16,0169444444444;55,8675;16,0836111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8675;16,0836111111111;c(16.0169444444444, 16.0836111111111, 55.8672222222222, 55.8675);4173,86712331529;25
25432;V;3,683478187;57;3;SWE;No;55,8338888888889;16,3838888888889;55,8319444444444;16,4844444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8319444444444;16,4844444444444;c(16.3838888888889, 16.4844444444444, 55.8338888888889, 55.8319444444444);6304,69785039278;25
25433;V;2,764250164;72;4;DEN;No;54,8341666666667;15,4508333333333;54,8341666666667;15,3680555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8341666666667;15,3680555555556;c(15.4508333333333, 15.3680555555556, 54.8341666666667, 54.8341666666667);5319,11717484606;25
25434;V;2,372713943;75;4;DEN;No;55,0511111111111;15,5513888888889;55,0838888888889;15,5022222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0838888888889;15,5022222222222;c(15.5513888888889, 15.5022222222222, 55.0511111111111, 55.0838888888889);4814,71836463919;25
25435;V;1,503572457;58;3;SWE;No;55,4902777777778;14,6002777777778;55,485;14,6344444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,485;14,6344444444444;c(14.6002777777778, 14.6344444444444, 55.4902777777778, 55.485);2238,36853846043;25
25438;V;3,298920789;64;4;SWE;No;55,6188888888889;14,6516666666667;55,6177777777778;14,7511111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6177777777778;14,7511111111111;c(14.6516666666667, 14.7511111111111, 55.6188888888889, 55.6177777777778);6266,84224277699;25
25439;V;1,600160444;64;4;SWE;No;55,5858333333333;14,5516666666667;55,6208333333333;14,6038888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6208333333333;14,6038888888889;c(14.5516666666667, 14.6038888888889, 55.5858333333333, 55.6208333333333);5100,86945894097;25
25440;V;2,368926248;66;4;SWE;No;55,5855555555556;14,6022222222222;55,5688888888889;14,6683333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5688888888889;14,6683333333333;c(14.6022222222222, 14.6683333333333, 55.5855555555556, 55.5688888888889);4564,00285616758;25
25442;V;2,758813407;74;4;DEN;No;55,5319444444444;14,9372222222222;55,5344444444444;14,8522222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5344444444444;14,8522222222222;c(14.9372222222222, 14.8522222222222, 55.5319444444444, 55.5344444444444);5374,34277122871;25
25443;V;2,976972266;79;4;SWE;No;55,6202777777778;14,7594444444444;55,6202777777778;14,8097222222222;55,6213888888889;14,8502777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6213888888889;14,8502777777778;c(14.7594444444444, 14.8097222222222, 14.8502777777778, 55.6202777777778, 55.6202777777778, 55.6213888888889);5725,7412532876;25
25444;V;1,508607948;65;4;SWE;No;55,645;14,8933333333333;55,6525;14,9330555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6525;14,9330555555556;c(14.8933333333333, 14.9330555555556, 55.645, 55.6525);2636,53249464221;25
25445;V;2,548367789;74;4;DEN;No;55,6016666666667;15,2202777777778;55,6152777777778;15,285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6152777777778;15,285;c(15.2202777777778, 15.285, 55.6016666666667, 55.6152777777778);4351,32807646434;25
25446;V;3,102451143;78;4;DEN;No;55,5522222222222;15,26;55,5344444444444;15,2225;55,5294444444444;15,1755555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5294444444444;15,1755555555556;c(15.26, 15.2225, 15.1755555555556, 55.5522222222222, 55.5344444444444, 55.5294444444444);6101,77231241945;25
25447;V;3,315809637;80;5;DEN;No;55,5852777777778;15,0522222222222;55,5825;15,0263888888889;55,5827777777778;14,9761111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5827777777778;14,9761111111111;c(15.0522222222222, 15.0263888888889, 14.9761111111111, 55.5852777777778, 55.5825, 55.5827777777778);4829,02555927628;25
25448;V;1,528514592;62;4;SWE;No;55,6486111111111;14,7386111111111;55,6452777777778;14,6969444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6452777777778;14,6969444444444;c(14.7386111111111, 14.6969444444444, 55.6486111111111, 55.6452777777778);2649,46881442604;25
25449;V;2,247299239;71;4;DEN;No;55,4516666666667;14,7188888888889;55,4505555555556;14,6525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4505555555556;14,6525;c(14.7188888888889, 14.6525, 55.4516666666667, 55.4505555555556);4202,52139254104;25
25450;V;2,611223326;64;4;SWE;No;55,6683333333333;16,5341666666667;55,6675;16,4519444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6675;16,4519444444444;c(16.5341666666667, 16.4519444444444, 55.6683333333333, 55.6675);5174,80561034811;25
25451;I;2,566307686;89;5;DEN;No;55,2838888888889;16,0172222222222;55,3180555555556;16,0505555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3180555555556;16,0505555555556;c(16.0172222222222, 16.0505555555556, 55.2838888888889, 55.3180555555556);4353,24519023196;25
25452;V;2,367169206;91;5;DEN;No;55,3677777777778;15,2516666666667;55,4002777777778;15,3013888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4002777777778;15,3013888888889;c(15.2516666666667, 15.3013888888889, 55.3677777777778, 55.4002777777778);4798,2741389617;25
25455;V;1,78309773;37;2;POL;No;55,4511111111111;17,2880555555556;55,4519444444445;17,3336111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4519444444445;17,3336111111111;c(17.2880555555556, 17.3336111111111, 55.4511111111111, 55.4519444444445);2883,95135160581;25
25456;V;1,898409794;60;4;POL;No;55,3841666666667;17,1019444444444;55,3986111111111;17,1713888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3986111111111;17,1713888888889;c(17.1019444444444, 17.1713888888889, 55.3841666666667, 55.3986111111111);4685,2900720414;25
25457;V;1,708793533;68;4;POL;No;55,3352777777778;17,1691666666667;55,3355555555556;17,1191666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3355555555556;17,1191666666667;c(17.1691666666667, 17.1191666666667, 55.3352777777778, 55.3355555555556);3173,10965407341;25
25461;V;2,502142001;40;3;SWE;No;56,0680555555556;17,3741666666667;56,0891666666667;17,3858333333333;56,0952777777778;17,4336111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,0952777777778;17,4336111111111;c(17.3741666666667, 17.3858333333333, 17.4336111111111, 56.0680555555556, 56.0891666666667, 56.0952777777778);5511,00653968546;25
25463;V;1,542719627;95;5;POL;No;55,2338888888889;17,3005555555556;55,2341666666667;17,2513888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2341666666667;17,2513888888889;c(17.3005555555556, 17.2513888888889, 55.2338888888889, 55.2341666666667);3128,19100759266;25
25500;V;1,897875301;66;4;SWE;No;55,4783333333333;14,6588888888889;55,4525;14,6002777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4525;14,6002777777778;c(14.6588888888889, 14.6002777777778, 55.4783333333333, 55.4525);4692,05204224023;25
25501;V;3,516764969;72;4;DEN;No;55,3025;14,9191666666667;55,3025;14,9677777777778;55,3177777777778;15,0011111111111;55,3186111111111;15,0188888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3186111111111;15,0188888888889;c(14.9191666666667, 14.9677777777778, 15.0011111111111, 15.0188888888889, 55.3025, 55.3025, 55.3177777777778, 55.3186111111111);6935,1920244015;25
25502;V;2,507187195;56;3;SWE;No;55,4513888888889;14,4669444444444;55,4708333333333;14,5347222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4708333333333;14,5347222222222;c(14.4669444444444, 14.5347222222222, 55.4513888888889, 55.4708333333333);4803,01305950636;25
25503;V;3,034164997;89;5;POL;No;55,2494444444444;16,3244444444444;55,1744444444444;16,0958333333333;55,1797222222222;16,0386111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1797222222222;16,0386111111111;c(16.3244444444444, 16.0958333333333, 16.0386111111111, 55.2494444444444, 55.1744444444444, 55.1797222222222);20470,4904075612;25
25508;V;1,733828676;90;5;DEN;No;55,3005555555556;16,0202777777778;55,3113888888889;16,0366666666667;55,3022222222222;16,0466666666667;55,3252777777778;16,0541666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3252777777778;16,0541666666667;c(16.0202777777778, 16.0366666666667, 16.0466666666667, 16.0541666666667, 55.3005555555556, 55.3113888888889, 55.3022222222222, 55.3252777777778);5405,59779195499;25
25510;V;2,172564356;67;4;SWE;No;55,7347222222222;16,0516666666667;55,7347222222222;16,0180555555556;55,7502777777778;16,0002777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7502777777778;16,0002777777778;c(16.0516666666667, 16.0180555555556, 16.0002777777778, 55.7347222222222, 55.7347222222222, 55.7502777777778);4172,07311353213;25
25511;V;2,723728916;73;4;SWE;No;55,5175;16,3013888888889;55,5336111111111;16,3836111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5336111111111;16,3836111111111;c(16.3013888888889, 16.3836111111111, 55.5175, 55.5336111111111);5493,80696971664;25
25513;V;;52;3;SWE;No;55,7383333333333;16,6877777777778;55,7180555555556;16,6711111111111;55,7213888888889;16,6494444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7213888888889;16,6494444444444;c(16.6877777777778, 16.6711111111111, 16.6494444444444, 55.7383333333333, 55.7180555555556, 55.7213888888889);3899,97671578357;25
25514;V;;64;4;SWE;;55,7911111111111;16,2272222222222;55,93;16,1430555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,93;16,1430555555556;c(16.2272222222222, 16.1430555555556, 55.7911111111111, 55.93);16337,2152946345;25
25515;V;;66;4;POL;;54,6686111111111;15,6525;54,6525;15,6375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6525;15,6375;c(15.6525, 15.6375, 54.6686111111111, 54.6525);2038,00533360772;25
26001;V;1,397719455;21;2;POL;No;54,3691666666667;19,2344444444444;54,3691666666667;19,2688888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,3691666666667;19,2688888888889;c(19.2344444444444, 19.2688888888889, 54.3691666666667, 54.3691666666667);2238,6894061608;26
26005;V;1,725229904;22;2;POL;No;54,8852777777778;18,1883333333333;54,8852777777778;18,2383333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8852777777778;18,2383333333333;c(18.1883333333333, 18.2383333333333, 54.8852777777778, 54.8852777777778);3208,8293920276;26
26007;V;1,702637863;30;2;POL;No;54,8513888888889;18,5716666666667;54,8983333333333;18,535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8983333333333;18,535;c(18.5716666666667, 18.535, 54.8513888888889, 54.8983333333333);5731,51784917769;26
26010;V;3,086807609;73;4;SWE;No;56,1508333333333;18,3186111111111;56,2005555555556;18,3516666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,2005555555556;18,3516666666667;c(18.3186111111111, 18.3516666666667, 56.1508333333333, 56.2005555555556);5904,73686871143;26
26011;I;3,033979927;34;2;LTU;No;56,0844444444444;20,5355555555556;56,1011111111111;20,5347222222222;56,1177777777778;20,5341666666667;56,1344444444444;20,5388888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1344444444444;20,5388888888889;c(20.5355555555556, 20.5347222222222, 20.5341666666667, 20.5388888888889, 56.0844444444444, 56.1011111111111, 56.1177777777778, 56.1344444444444);5591,33075632817;26
26013;V;3,570961195;37;2;SWE;No;56,3822222222222;18,4883333333333;56,385;18,5019444444444;56,4016666666667;18,5338888888889;56,4322222222222;18,5383333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,4322222222222;18,5383333333333;c(18.4883333333333, 18.5019444444444, 18.5338888888889, 18.5383333333333, 56.3822222222222, 56.385, 56.4016666666667, 56.4322222222222);7017,78507742799;26
26014;V;1,68671585;50;3;POL;No;54,4336111111111;19,0525;54,4336111111111;19,0219444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4336111111111;19,0219444444444;c(19.0525, 19.0219444444444, 54.4336111111111, 54.4336111111111);1982,82352222538;26
26015;V;1,655335534;61;4;POL;No;54,4358333333333;19,2836111111111;54,4505555555556;19,3191666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4505555555556;19,3191666666667;c(19.2836111111111, 19.3191666666667, 54.4358333333333, 54.4505555555556);2829,60701640604;26
26019;V;1,873049426;46;3;POL;No;54,8838888888889;18,6383333333333;54,8688888888889;18,6347222222222;54,8677777777778;18,6513888888889;54,8525;18,6675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8525;18,6675;c(18.6383333333333, 18.6347222222222, 18.6513888888889, 18.6675, 54.8838888888889, 54.8688888888889, 54.8677777777778, 54.8525);4753,71853275453;26
26020;V;1,682110962;47;3;POL;No;54,7838888888889;18,7008333333333;54,7516666666667;18,7172222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7516666666667;18,7172222222222;c(18.7008333333333, 18.7172222222222, 54.7838888888889, 54.7516666666667);3738,84013076899;26
26022;V;1,815503479;53;3;RUS;No;55,0858333333333;20,0675;55,0858333333333;20,0686111111111;55,0858333333333;20,0836111111111;55,0858333333333;20,0855555555556;55,1152777777778;20,1005555555556;55,0858333333333;20,1016666666667;55,0858333333333;20,1222222222222;55,0858333333333;20,1177777777778;NA;NA;NA;NA;55,0858333333333;20,1177777777778;c(20.0675, 20.0686111111111, 20.0836111111111, 20.0855555555556, 20.1005555555556, 20.1016666666667, 20.1222222222222, 20.1177777777778, 55.0858333333333, 55.0858333333333, 55.0858333333333, 55.0858333333333, 55.1152777777778, 55.0858333333333, 55.0858333333333, 55.0858333333333);9442,99949863119;26
26023;V;1,766065653;42;3;RUS;No;55,1341666666667;20,3188888888889;55,1186111111111;20,3177777777778;55,1180555555556;20,3172222222222;55,1177777777778;20,3222222222222;55,1169444444444;20,3025;55,1022222222222;20,3019444444444;55,1019444444444;20,3016666666667;NA;NA;NA;NA;NA;NA;55,1019444444444;20,3016666666667;c(20.3188888888889, 20.3177777777778, 20.3172222222222, 20.3222222222222, 20.3025, 20.3019444444444, 20.3016666666667, 55.1341666666667, 55.1186111111111, 55.1180555555556, 55.1177777777778, 55.1169444444444, 55.1022222222222, 55.1019444444444);5061,82217255675;26
26024;V;1,675169294;61;4;RUS;No;55,1677777777778;20,0055555555556;55,1680555555556;20,0016666666667;55,1683333333333;20,0222222222222;55,1683333333333;20,0175;55,1686111111111;20,0183333333333;55,1691666666667;20,0338888888889;55,1986111111111;20,0352777777778;NA;NA;NA;NA;NA;NA;55,1986111111111;20,0352777777778;c(20.0055555555556, 20.0016666666667, 20.0222222222222, 20.0175, 20.0183333333333, 20.0338888888889, 20.0352777777778, 55.1677777777778, 55.1680555555556, 55.1683333333333, 55.1683333333333, 55.1686111111111, 55.1691666666667, 55.1986111111111);6194,778566328;26
26025;V;1,892789685;51;3;RUS;No;55,2011111111111;20,1522222222222;55,2008333333333;20,1722222222222;55,2002777777778;20,1677777777778;55,2002777777778;20,1688888888889;55,2152777777778;20,1838888888889;55,1858333333333;20,185;55,1855555555556;20,1858333333333;55,1852777777778;20,2008333333333;55,1847222222222;20,2016666666667;NA;NA;55,1847222222222;20,2016666666667;c(20.1522222222222, 20.1722222222222, 20.1677777777778, 20.1688888888889, 20.1838888888889, 20.185, 20.1858333333333, 20.2008333333333, 20.2016666666667, 55.2011111111111, 55.2008333333333, 55.2002777777778, 55.2002777777778, 55.2152777777778, 55.1858333333333, 55.1855555555556, 55.1852777777778, 55.1847222222222);7935,60342145669;26
26026;V;2,021057684;63;4;LTU;No;55,7986111111111;20,2011111111111;55,7836111111111;20,2222222222222;55,7836111111111;20,2177777777778;55,7986111111111;20,2188888888889;55,7836111111111;20,2341666666667;55,7836111111111;20,2352777777778;55,7836111111111;20,2505555555556;55,7836111111111;20,2516666666667;55,7836111111111;20,2525;NA;NA;55,7836111111111;20,2525;c(20.2011111111111, 20.2222222222222, 20.2177777777778, 20.2188888888889, 20.2341666666667, 20.2352777777778, 20.2505555555556, 20.2516666666667, 20.2525, 55.7986111111111, 55.7836111111111, 55.7836111111111, 55.7986111111111, 55.7836111111111, 55.7836111111111, 55.7836111111111, 55.7836111111111, 55.7836111111111);7157,52686703376;26
26027;V;1,915182876;51;3;LTU;No;55,7844444444444;20,3838888888889;55,7841666666667;20,3852777777778;55,7841666666667;20,4005555555556;55,7841666666667;20,4016666666667;55,7841666666667;20,4222222222222;55,7838888888889;20,4177777777778;55,7838888888889;20,4188888888889;55,7836111111111;20,4338888888889;55,7836111111111;20,4347222222222;NA;NA;55,7836111111111;20,4347222222222;c(20.3838888888889, 20.3852777777778, 20.4005555555556, 20.4016666666667, 20.4222222222222, 20.4177777777778, 20.4188888888889, 20.4338888888889, 20.4347222222222, 55.7844444444444, 55.7841666666667, 55.7841666666667, 55.7841666666667, 55.7841666666667, 55.7838888888889, 55.7838888888889, 55.7836111111111, 55.7836111111111);3754,5301499793;26
26028;V;1,788397802;50;3;LTU;No;55,7002777777778;20,6183333333333;55,7152777777778;20,6191666666667;55,7152777777778;20,6344444444444;55,6858333333333;20,6352777777778;55,6855555555556;20,6555555555556;55,6852777777778;20,6508333333333;55,685;20,6516666666667;55,6847222222222;20,6669444444444;55,6847222222222;20,6680555555556;NA;NA;55,6847222222222;20,6680555555556;c(20.6183333333333, 20.6191666666667, 20.6344444444444, 20.6352777777778, 20.6555555555556, 20.6508333333333, 20.6516666666667, 20.6669444444444, 20.6680555555556, 55.7002777777778, 55.7152777777778, 55.7152777777778, 55.6858333333333, 55.6855555555556, 55.6852777777778, 55.685, 55.6847222222222, 55.6847222222222);8576,39217218895;26
26030;V;3,155034376;57;3;LAT;No;56,1188888888889;19,8552777777778;56,1355555555556;19,8675;56,1522222222222;19,8841666666667;56,1680555555556;19,8858333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1680555555556;19,8858333333333;c(19.8552777777778, 19.8675, 19.8841666666667, 19.8858333333333, 56.1188888888889, 56.1355555555556, 56.1522222222222, 56.1680555555556);5896,70185797368;26
26031;V;2,810878467;61;4;LAT;No;56,1847222222222;19,9022222222222;56,2005555555556;19,9186111111111;56,2013888888889;19,9188888888889;56,2183333333333;19,885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,2183333333333;19,885;c(19.9022222222222, 19.9186111111111, 19.9188888888889, 19.885, 56.1847222222222, 56.2005555555556, 56.2013888888889, 56.2183333333333);4955,12156202715;26
26032;V;3,357163136;53;3;SWE;No;56,3822222222222;18,5022222222222;56,3175;18,4505555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,3175;18,4505555555556;c(18.5022222222222, 18.4505555555556, 56.3822222222222, 56.3175);7882,95670438999;26
26034;V;1,451757368;71;4;POL;No;54,515;19,2180555555556;54,515;19,1886111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,515;19,1886111111111;c(19.2180555555556, 19.1886111111111, 54.515, 54.515);1906,93169852722;26
26036;V;1,831651643;66;4;RUS;No;54,8175;19,6358333333333;54,8183333333333;19,6358333333333;54,8188888888889;19,6358333333333;54,8191666666667;19,6552777777778;54,8483333333333;19,6552777777778;54,8341666666667;19,6552777777778;54,8347222222222;19,6358333333333;54,8352777777778;19,6552777777778;54,865;19,6552777777778;54,8502777777778;19,6552777777778;54,8502777777778;19,6552777777778;c(19.6358333333333, 19.6358333333333, 19.6358333333333, 19.6552777777778, 19.6552777777778, 19.6552777777778, 19.6358333333333, 19.6552777777778, 19.6552777777778, 19.6552777777778, 54.8175, 54.8183333333333, 54.8188888888889, 54.8191666666667, 54.8483333333333, 54.8341666666667, 54.8347222222222, 54.8352777777778, 54.865, 54.8502777777778);13678,338168581;26
26037;V;1,471522913;75;4;POL;No;54,9172222222222;18,655;54,9347222222222;18,6188888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9347222222222;18,6188888888889;c(18.655, 18.6188888888889, 54.9172222222222, 54.9347222222222);3025,75095385544;26
26038;V;1,283842428;70;4;POL;No;54,8836111111111;18,6716666666667;54,9002777777778;18,635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9002777777778;18,635;c(18.6716666666667, 18.635, 54.8836111111111, 54.9002777777778);2996,29832277474;26
26039;V;1,591018399;76;4;RUS;No;55,0016666666667;19,6677777777778;55,0191666666667;19,7052777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0191666666667;19,7052777777778;c(19.6677777777778, 19.7052777777778, 55.0016666666667, 55.0191666666667);3090,51880931628;26
26042;V;1,903957149;67;4;RUS;No;55,0852777777778;19,8838888888889;55,0855555555556;19,8841666666667;55,0858333333333;19,8852777777778;55,1002777777778;19,9052777777778;55,1005555555556;19,9011111111111;55,1008333333333;19,9019444444444;55,1013888888889;19,9219444444444;55,1016666666667;19,9175;55,1019444444444;19,9186111111111;55,1022222222222;19,9188888888889;55,1022222222222;19,9188888888889;c(19.8838888888889, 19.8841666666667, 19.8852777777778, 19.9052777777778, 19.9011111111111, 19.9019444444444, 19.9219444444444, 19.9175, 19.9186111111111, 19.9188888888889, 55.0852777777778, 55.0855555555556, 55.0858333333333, 55.1002777777778, 55.1005555555556, 55.1008333333333, 55.1013888888889, 55.1016666666667, 55.1019444444444, 55.1022222222222);4172,26487665368;26
26044;I;2;72;4;POL;No;55,3152777777778;18,2847222222222;55,2847222222222;18,2847222222222;55,2680555555556;18,2847222222222;55,2819444444444;18,2847222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2819444444444;18,2847222222222;c(18.2847222222222, 18.2847222222222, 18.2847222222222, 18.2847222222222, 55.3152777777778, 55.2847222222222, 55.2680555555556, 55.2819444444444);6803,42802923173;26
