Status;NrHaul;RectangleAlpha;ICES SD;Latitude1_deg;Latitude1_dec_min;Longitude1_deg;Longitude1_dec_min;Latitude2_deg;Latitude2_dec_min;Longitude2_deg;Longitude2_dec_min;Latitude3_deg;Latitude3_dec_min;Longitude3_deg;Longitude3_dec_min;Latitude4_deg;Latitude4_dec_min;Longitude4_deg;Longitude4_dec_min;Latitude5_deg;Latitude5_dec_min;Longitude5_deg;Longitude5_dec_min;Latitude6_deg;Latitude6_dec_min;Longitude6_deg;Longitude6_dec_min;Latitude7_deg;Latitude7_dec_min;Longitude7_deg;Longitude7_dec_min;Latitude8_deg;Latitude8_dec_min;Longitude8_deg;Longitude8_dec_min;Latitude9_deg;Latitude9_dec_min;Longitude9_deg;Longitude9_dec_min;Latitude10_deg;Latitude10_dec_min;Longitude10_deg;Longitude10_dec_min;0;Mean_Depth;Depth1;Depth2;Depth3;Depth4;Depth5;Depth6;Depth7;Depth8;Depth9;Depth10;Source;EEZ;NM12;Rope;Direction;Distance;0;0;Dist;Layer;Latitude_end_deg;Latitude_end_dec_min;Longitude_end_deg;Longitude_end_dec_min;;
V;28035;42H0;28;56;38,1;20;26,9;56;37,4;20;26,5;56;39,5;20;26,7;56;39,1;20;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;74;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,678955337;;;3,39166631;4;56;39,1;20;27,4;;
V;28036;42H0;28;56;59,2;20;48;56;59,7;20;47,9;57;0,3;20;47,8;57;0,8;20;47,7;;;;;;;;;;;;;;;;;;;;;;;;;;67;60;73;;;;;;;;;Comercial vessel Latvia;LAT;No;2;1;1,608381996;;;1,608381996;4;57;0,8;20;47,7;;
V;28037;43G8;28;57;2,5;18;49,7;57;1,3;18;49,1;57;0,3;18;48,4;56;58,9;18;47,4;;;;;;;;;;;;;;;;;;;;;;;;;;69;69;70;70;68;;;;;;;Dana;SWE;No;;1;3,816031689;;;3,816031689;4;56;58,9;18;47,4;;
V;28039;43H0;28;57;1,9;20;32,2;57;3,3;20;32,4;57;4,8;20;32,6;57;6,2;20;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;87;;;;;;;;;;;Latvia From sea map;LAT;No;2;;4,312367344;;;4,312367344;5;57;6,2;20;32,8;;
V;28041;43H0;28;57;2,2;20;46,6;57;1,5;20;46,9;57;1;20;47,2;57;0,5;20;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,770779688;;;1,770779688;4;57;0,5;20;47,5;;
V;28042;43H0;28;57;7,8;20;43,6;57;7,2;20;43,7;57;6,6;20;43,8;57;6,1;20;43,9;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;;;;;;;Latvia Comercial vessel;LAT;No;;;1,707842801;;;1,707842801;4;57;6,1;20;43,9;;
V;28043;43H0;28;57;11;20;43,2;57;11,7;20;43,3;57;12,2;20;43,4;57;12,8;20;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;76;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,805020202;;;1,805020202;4;57;12,8;20;43,4;;
V;28044;43H0;28;57;17,1;20;41,6;57;16,6;20;41,8;57;16,1;20;41,9;57;15,6;20;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;;;Latvia Comercial vessel;LAT;No;1;;1,540127661;;;1,540127661;4;57;15,6;20;42,2;;
V;28046;43H0;28;57;18,7;20;58,2;57;18;20;58,9;57;18;20;59,6;57;17,8;21;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,601572956;;;1,601572956;4;57;17,8;21;0,3;;
V;28049;43H1;28;57;13,5;21;2,2;57;12,6;21;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;63;61;;;;;;;;;Comercial vessel Latvia;LAT;No;2;1;1,408076207;;;1,408076207;3;57;12,6;21;4,2;;
V;28050;43H1;28;57;18,5;21;5,6;57;19,1;21;5,6;57;19,6;21;5,6;57;20,2;21;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;62;;;;;;;;;;;Latvia From sea map;LAT;No;;;1,700000005;;;1,700000005;4;57;20,2;21;5,6;;
V;28051;43G8;28;57;21,2;19;9,2;57;19,1;19;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;78;77;;;;;;;;;S;SWE;No;1;;2,361178554;;;2,361178554;4;57;19,1;19;7,2;;
V;28052;43H1;28;57;27,9;21;9,8;57;28,7;21;9,8;57;29,5;21;9,8;57;30,3;21;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;63;;;;;;;;;;;Latvia From sea map;LAT;No;1;;2,400000001;;;2,400000001;4;57;30,3;21;9,8;;
V;28053;44G9;28;57;32,1;19;17,5;57;30,9;19;16,1;57;29,8;19;14,9;57;28,8;19;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;60;57;61;63;64;;;;;;;Dana;SWE;No;1;1;3,741695956;;;3,741695956;4;57;28,8;19;14,3;;
V;28055;44H1;28;57;47;21;22,5;57;46,7;21;22,7;57;46,3;21;23,2;57;45,8;21;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;;;;;;;Latvia Comercial vessel;LAT;No;1;;1,42311389;;;1,42311389;4;57;45,8;21;23,9;;
V;28058;44H1;28;57;59,2;21;16,6;57;59,2;21;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;69;65;;;;;;;;;Estonia;EST;No;1;;1,749384731;;;1,749384731;4;57;59,2;21;19,9;;
V;28059;44H1;28;57;54;21;28;57;54;21;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;60;70;;;;;;;;;Estonia;EST;No;1;1;1,594195702;;;1,594195702;4;57;54;21;25;;
V;28060;45G9;28;58;25,4;19;22,9;58;27,3;19;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;60;74;;;;;;;;;58/1091/  E Gotska Sandön;SWE;No;1;;1,970774268;;;1,970774268;4;58;27,3;19;23,9;;
V;28061;45H1;28;58;27,8;21;34,6;58;27,7;21;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;72;63;;;;;;;;;Estonia;EST;No;;;1,624555809;;;1,624555809;4;58;27,7;21;37,7;;
V;28062;42H0;28;56;31,1;20;13,8;56;30;20;13,6;56;29;20;13,3;56;28,1;20;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;84;89;84;78;76;;;;;;;Dana;LAT;No;2;1;3,025897013;;;3,025897013;5;56;28,1;20;13,1;;
V;28063;42H0;28;56;31,9;20;14,9;56;32,4;20;15,5;56;33,2;20;16,5;56;34,2;20;18;;;;;;;;;;;;;;;;;;;;;;;;;;96;95;96;96;96;;;;;;;Dana;LAT;No;2;;2,868469962;;;2,868469962;5;56;34,2;20;18;;
V;28064;42G8;28;56;51;18;52;56;52,9;18;51,7;56;53,9;18;51,1;56;54;18;50;;;;;;;;;;;;;;;;;;;;;;;;;;102;102;100;96;95;;;;;;;Dana;SWE;No;;1;3,568394961;;;3,568394961;6;56;54;18;50;;
V;28066;43G8;28;57;5,8;18;55,9;57;5;18;53,9;57;3,9;18;52,8;57;2,8;18;52,2;;;;;;;;;;;;;;;;;;;;;;;;;;84;86;82;85;88;;;;;;;Dana;SWE;No;1;1;3,748736864;;;3,748736864;5;57;2,8;18;52,2;;
V;28067;43G8;28;57;6,5;18;57,1;57;7,5;18;58,4;57;8,4;18;59,5;57;9,2;19;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;83;85;84;81;79;;;;;;;Dana;SWE;No;;;3,167664551;;;3,167664551;5;57;9,2;19;0,1;;
V;28068;43H0;28;57;2,8;20;36,9;57;3,3;20;37;57;3,8;20;37;57;4,3;20;37;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,502949516;;;1,502949516;5;57;4,3;20;37;;
V;28070;43H0;28;57;8;20;35;57;8,5;20;35;57;9;20;34,9;57;9,5;20;34,9;;;;;;;;;;;;;;;;;;;;;;;;;;96;95;97;;;;;;;;;Latvia comm. Vessel;LAT;No;1;;1,502934476;;;1,502934476;5;57;9,5;20;34,9;;
V;28071;43G8;28;57;10;19;1,4;57;9,9;19;1,4;57;12;19;2,8;57;13;19;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;81;81;81;81;80;;;;;;;Dana;SWE;No;1;;3,334334211;;;3,334334211;5;57;13;19;2,9;;
V;28072;43G8;28;57;15,4;19;4,3;57;16,2;19;5,4;57;16,6;19;5,8;57;18;19;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;84;78;80;81;83;;;;;;;Dana;SWE;No;1;;3,097126064;;;3,097126064;5;57;18;19;7,4;;
V;28074;43H0;28;57;10,5;20;35,2;57;11;20;35,5;57;11,4;20;35,7;57;12;20;36;;;;;;;;;;;;;;;;;;;;;;;;;;99;98;100;;;;;;;;;Latvia comm. Vessel;LAT;No;1;;1,561823528;;;1,561823528;5;57;12;20;36;;
V;28075;43H0;28;57;12,3;20;40,4;57;12,9;20;40,5;57;13,4;20;40,8;57;14;20;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;83;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,766031572;;;1,766031572;5;57;14;20;41,2;;
V;28077;45H1;28;58;3;21;1;58;2,4;20;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;90;88;;;;;;;;;Estonia;EST;No;2;;1,796750889;;;1,796750889;4;58;2,4;20;57,8;;
V;28078;45G9;28;58;3,4;19;27,9;58;1,9;19;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;95;89;;;;;;;;;72/1092/ E Salvorev;SWE;No;1;;1,533246181;;;1,533246181;5;58;1,9;19;28,5;;
V;28079;42G8;28;56;30,8;18;40;56;30,1;18;39,1;56;29,5;18;38,3;56;28,3;18;37;;;;;;;;;;;;;;;;;;;;;;;;;;143;53;326;51;47;;;;;;;Dana;SWE;No;;1;3,001601412;;;3,001601412;6;56;28,3;18;37;;
V;28080;42G9;28;56;33,5;19;34,6;56;34,8;19;35,4;56;36,2;19;36,2;56;37,5;19;37;;;;;;;;;;;;;;;;;;;;;;;;;;145;;;;;;;;;;;Latvia From sea map;LAT;No;;;4,212854599;;;4,212854599;6;56;37,5;19;37;;
V;28082;42H0;28;56;34;20;0,5;56;34;20;2,4;56;34;20;4,3;56;34;20;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;123;;;;;;;;;;;Latvia From sea map;LAT;No;;;3,140508122;;;3,140508122;6;56;34;20;6,2;;
V;28083;42H0;28;56;34,8;20;7,5;56;35,6;20;9;56;36,4;20;10,5;56;37,2;20;12;;;;;;;;;;;;;;;;;;;;;;;;;;126;;;;;;;;;;;Latvia From sea map;LAT;No;;;3,449106829;;;3,449106829;6;56;37,2;20;12;;
V;28084;42H0;28;56;36;20;20,3;56;35;20;19,2;56;34,2;20;17,9;56;33,5;20;17;;;;;;;;;;;;;;;;;;;;;;;;;;91;91;91;91;91;;;;;;;Dana;LAT;No;;1;3,100633863;;;3,100633863;5;56;33,5;20;17;;
V;28085;43H0;28;57;18,3;20;17,5;57;19,1;20;19,2;57;20;20;20,9;57;20,8;20;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;132;;;;;;;;;;;Latvia From sea map;LAT;No;;;3,720400609;;;3,720400609;6;57;20,8;20;22,6;;
V;28086;43H0;28;57;10,8;20;25,9;57;12,5;20;28,6;57;12,7;20;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131;;;;;;;;;;;Latvia From sea map;LAT;No;;;2,500420256;;;2,500420256;6;57;12,7;20;28,9;;
V;28087;43H0;28;57;15,8;20;21,2;57;16,8;20;22,1;57;17,8;20;23,1;57;18,8;20;24;;;;;;;;;;;;;;;;;;;;;;;;;;107;;;;;;;;;;;Latvia From sea map;LAT;No;;;3,360692485;;;3,360692485;6;57;18,8;20;24;;
V;28088;43H0;28;57;26,7;20;34,2;57;27,4;20;35,4;57;28,2;20;36,6;57;28,9;20;37,8;;;;;;;;;;;;;;;;;;;;;;;;;;115;;;;;;;;;;;Latvia From sea map;LAT;No;;;2,932144998;;;2,932144998;6;57;28,9;20;37,8;;
V;28090;44H0;28;57;45,9;20;42,4;57;45,5;20;43,9;57;45;20;45,3;57;44,6;20;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;118;;;;;;;;;;;Latvia From sea map;LAT;No;;;2,688315618;;;2,688315618;6;57;44,6;20;46,8;;
V;28091;44H1;28;57;56,48;21;39,36;57;58,86;21;40,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;42;40;;;;;;;;;28028,02;EST;No;;;2,50121837;;;2,50121837;3;57;58,86;21;40,81;;
V;28092;43H0;28;57;20,4;20;35,6;57;16,9;20;39;57;18;20;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;;;;;;;;;;;Latvia;LAT;No;2;1;5,052455848;;;5,052455848;5;57;18;20;39;;
V;28093;43H1;28;57;29,3;21;26,2;57;29,9;21;26;57;30,3;21;25,8;57;30,8;21;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;22;22;22;22;23;;;;;;;Latvia;LAT;No;2;1;1,535143958;;;1,535143958;2;57;30,8;21;25,6;;
V;28094;42H0;28;56;56,4;20;23;56;56,9;20;23,7;56;57,2;20;24,3;56;57,7;20;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;85,75;84;85;87;87;;;;;;;Latvia;LAT;No;1;;1,670561622;;;1,670561622;5;56;57,7;20;24,9;;
V;28095;42G8;28;56;42,3;18;55,8;56;40,9;18;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112;;;;;;;;;;;11 E HOBURG BANK;SWE;No;;1;1,4171257;;;1,4171257;6;56;40,9;18;55,4;;
V;28096;43G8;28;57;9,6;18;48,5;57;10,8;18;52,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;53;40;;;;;;;;;65/1099/ 5 SE När;SWE;No;1;;2,478466246;;;2,478466246;3;57;10,8;18;52,5;;
V;28097;44G9;28;57;52,5;19;25,6;57;53,4;19;25,5;57;54,4;19;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;49;47;50;;;;;;;;59/1093/ 5 SE Fårö;SWE;No;;;2,034004665;;;2,034004665;3;57;54,4;19;26,5;;
V;28098;43G8;28;57;20,2;19;8,1;57;22,1;19;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;78;84;;;;;;;;;63/1097/ 8 SE Östergarn;SWE;No;1;;2,394072892;;;2,394072892;5;57;22,1;19;10,8;;
V;28099;44G9;28;57;48,8;19;32;57;50,75;19;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;84;78;;;;;;;;;61/1095/ 8 SE Fårö;SWE;No;1;;1,952905442;;;1,952905442;5;57;50,75;19;31,8;;
V;28100;45G9;28;58;15,8;19;11,8;58;17,8;19;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;61;56;;;;;;;;;H7// 4 SW Gotska Sandön;SWE;No;1;;2,131151757;;;2,131151757;3;58;17,8;19;10,4;;
V;28101;43G8;28;57;2,4;18;49,2;57;4,3;18;50,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;72;66;;;;;;;;;66// 10 SE När;SWE;No;1;;1,976294962;;;1,976294962;4;57;4,3;18;50,2;;
V;28102;43G8;28;57;6,25;18;52,49;57;4,4;18;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;72;78;;;;;;;;;H15// 10 SE När-Nord;SWE;No;1;;1,887605115;;;1,887605115;4;57;4,4;18;51,8;;
V;28103;43G8;28;57;19,8;19;5,1;57;17,9;19;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;68;70;;;;;;;;;H16// 12 E Ljugarn;SWE;No;;;2,185529455;;;2,185529455;4;57;17,9;19;3,1;;
V;28104;44G9;28;57;51,3;19;28,2;57;52,6;19;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;68;71;;;;;;;;;60/1094/ 6,5 SE Fårö;SWE;No;1;;1,679787425;;;1,679787425;4;57;52,6;19;30,2;;
V;28105;44G9;28;57;58,7;19;33,37;58;0,3;19;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;71;67;;;;;;;;;H9// 6,5 ENE Fårö;SWE;No;1;;1,665126829;;;1,665126829;4;58;0,3;19;32,5;;
V;28106;45G9;28;58;4,74;19;26,22;58;3,2;19;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;70;80;;;;;;;;;H8// 2 E Salvorev;SWE;No;1;;1,570260166;;;1,570260166;4;58;3,2;19;26,8;;
V;28107;43G8;28;57;3,5;18;52,2;57;5,3;18;54,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;85;87;;;;;;;;;67// 12 SE När;SWE;No;;;2,223031049;;;2,223031049;5;57;5,3;18;54,6;;
V;28108;43G8;28;57;1,2;18;54,1;57;4;18;56,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106;110;103;;;;;;;;;71// 14 SE När;SWE;No;;;3,187503132;;;3,187503132;6;57;4;18;56,9;;
V;28109;43G8;28;57;20,3;19;13,9;57;18,6;19;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;103;103;;;;;;;;;64/1098/ 10 SE Östergarn;SWE;No;;;2,105209884;;;2,105209884;6;57;18,6;19;11,6;;
V;28110;43H1;28;57;20,7;21;12,6;57;21,9;21;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;;;;;;;Latvia;LAT;No;2;;1,389880677;;;1,389880677;4;57;21,9;21;13,9;;
V;28112;44H1;28;57;53;21;18,5;57;54;21;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;;;;;;;;;;;Latvia;EST;No;2;;1,312722129;;;1,312722129;4;57;54;21;16,9;;
V;28115;44H1;28;57;46;21;23,52;57;46,25;21;23,13;57;46,7;21;22,35;57;47,28;21;21,88;;;;;;;;;;;;;;;;;;;;;;;;;;73;72;75;;;;;;;;;La 2006;LAT;No;1;;1,569808456;;;1,569808456;4;57;47,28;21;21,88;;
V;28116;44H1;28;57;45,51;21;24;57;45,43;21;24,93;57;45,32;21;25,6;57;45,17;21;26,54;;;;;;;;;;;;;;;;;;;;;;;;;;64;61;68;;;;;;;;;La 2006;LAT;No;1;;1,400055828;;;1,400055828;4;57;45,17;21;26,54;;
V;28120;43H1;28;57;20,89;21;12,21;57;21,03;21;12,8;57;21,27;21;13,62;57;21,51;21;14,35;;;;;;;;;;;;;;;;;;;;;;;;;;65;64;67;;;;;;;;;La 2006;LAT;No;1;;1,312161524;;;1,312161524;4;57;21,51;21;14,35;;
V;28121;43H1;28;57;22,11;21;15,57;57;22,41;21;15,98;57;22,7;21;16;57;22,88;21;16,85;;;;;;;;;;;;;;;;;;;;;;;;;;50;47;54;;;;;;;;;La 2006;LAT;No;1;;1,155150582;;;1,155150582;3;57;22,88;21;16,85;;
V;28122;43H1;28;57;23,8;21;17,54;57;24,16;21;17,65;57;24,55;21;17,72;57;24,88;21;17,76;;;;;;;;;;;;;;;;;;;;;;;;;;45;44;47;;;;;;;;;La 2006;LAT;No;1;;1,087366871;;;1,087366871;3;57;24,88;21;17,76;;
V;28124;43H1;28;57;27,62;21;15,3;57;27,9;21;14,88;57;28,2;21;14,41;57;28,56;21;13,84;;;;;;;;;;;;;;;;;;;;;;;;;;68;68;69;;;;;;;;;La 2006;LAT;No;1;;1,224839407;;;1,224839407;4;57;28,56;21;13,84;;
V;28126;43H1;28;57;14,68;21;5,63;57;14,84;21;5,13;57;15,09;21;4,39;57;15,48;21;3,71;;;;;;;;;;;;;;;;;;;;;;;;;;57;55;60;;;;;;;;;La 2006;LAT;No;1;;1,322354244;;;1,322354244;3;57;15,48;21;3,71;;
V;28127;43H1;28;57;16,38;21;2,55;57;16,68;21;2,08;57;17,09;21;1,41;57;17,43;21;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;62;61;64;;;;;;;;;La 2006;LAT;No;1;;1,391778691;;;1,391778691;4;57;17,43;21;0,86;;
V;28130;43H1;28;57;18,63;21;2,65;57;18,39;21;3,49;57;18,2;21;4,33;57;17,99;21;5,22;;;;;;;;;;;;;;;;;;;;;;;;;;66;66;66;;;;;;;;;La 2006;LAT;No;1;;1,529834988;;;1,529834988;4;57;17,99;21;5,22;;
V;28132;43H1;28;57;13,8;21;9,4;57;15,2;21;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;32;36;;;;;;;;;La 2006;LAT;No;2;;1,612955984;;;1,618260741;3;57;15,2;21;10,9;;
V;28136;43H1;28;57;1,86;21;5,66;57;2,19;21;6,04;57;2,81;21;6,46;57;3,28;21;6,78;;;;;;;;;;;;;;;;;;;;;;;;;;29;27;31;;;;;;;;;La 2006;LAT;No;2;;1,551384806;;;1,551384806;2;57;3,28;21;6,78;;
V;28138;43H1;28;57;4,05;21;7,77;57;4,55;21;8,04;57;5,03;21;8,31;57;5,56;21;8,58;;;;;;;;;;;;;;;;;;;;;;;;;;31;29;33;;;;;;;;;La 2006;LAT;No;2;;1,572953177;;;1,572953177;2;57;5,56;21;8,58;;
V;28140;43H0;28;57;18,29;20;59,59;57;18,64;20;58,62;57;18,89;20;57,96;57;19,2;20;57,13;;;;;;;;;;;;;;;;;;;;;;;;;;64;64;64;;;;;;;;;La 2006;LAT;No;1;;1,610395197;;;1,610395197;4;57;19,2;20;57,13;;
V;28141;43H0;28;57;17,75;21;0,3;57;17,97;20;59,61;57;18;20;58,87;57;18,69;20;58,22;;;;;;;;;;;;;;;;;;;;;;;;;;65;65;66;;;;;;;;;La 2006;LAT;No;1;;1,607960723;;;1,607960723;4;57;18,69;20;58,22;;
V;28142;43H0;28;57;19,17;20;54,99;57;19,15;20;55,92;57;19,17;20;56,72;57;19,19;20;57,69;;;;;;;;;;;;;;;;;;;;;;;;;;62;61;64;;;;;;;;;La 2006;LAT;No;1;;1,459119956;;;1,459119956;4;57;19,19;20;57,69;;
V;28144;43H0;28;57;19,7;20;42,98;57;20,25;20;43,16;57;20,81;20;43,23;57;21,33;20;43,29;;;;;;;;;;;;;;;;;;;;;;;;;;72;71;74;;;;;;;;;La 2006;LAT;No;1;;1,640794305;;;1,640794305;4;57;21,33;20;43,29;;
V;28148;43H0;28;57;13,37;20;43,2;57;13,97;20;42,92;57;14,43;20;42,71;57;14,93;20;42,48;;;;;;;;;;;;;;;;;;;;;;;;;;77;77;78;;;;;;;;;La 2006;LAT;No;1;;1,607930714;;;1,607930714;4;57;14,93;20;42,48;;
V;28150;43H0;28;57;17,7;20;41,53;57;18,23;20;41,97;57;18,63;20;42,32;57;19,09;20;42,75;;;;;;;;;;;;;;;;;;;;;;;;;;74;72;76;;;;;;;;;La 2006;LAT;No;1;;1,53857932;;;1,53857932;4;57;19,09;20;42,75;;
V;28151;43H0;28;57;14,8;20;41,3;57;15,3;20;41,6;57;15,8;20;41,9;57;16,2;20;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;76;74;80;;;;;;;;;La 2006;LAT;No;1;;1,482987346;;;1,482987346;4;57;16,2;20;42,2;;
V;28153;43H0;28;57;2,21;20;46,5;57;2,89;20;46,17;57;3,37;20;45,99;57;3,98;20;45,78;;;;;;;;;;;;;;;;;;;;;;;;;;70;65;68;;;;;;;;;La 2006;LAT;No;2;;1,813775703;;;1,813775703;4;57;3,98;20;45,78;;
V;28154;43H0;28;57;3,75;20;47,57;57;3,3;20;47,46;57;2,82;20;47,44;57;2,26;20;47,44;;;;;;;;;;;;;;;;;;;;;;;;;;69;69;69;;;;;;;;;La 2006;LAT;No;1;;1,494081295;;;1,494081295;4;57;2,26;20;47,44;;
V;28157;42H0;28;56;39,38;20;45,92;56;39,45;20;46,26;56;40,4;20;46,53;56;40,82;20;46,79;;;;;;;;;;;;;;;;;;;;;;;;;;39;39;40;;;;;;;;;La 2006;LAT;No;2;;1,604700988;;;1,604700988;2;56;40,82;20;46,79;;
V;28159;42H0;28;56;37,5;20;40,6;56;38,6;20;42,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;34;40;;;;;;;;;La 2006;LAT;No;2;;1,40498769;;;1,555610568;3;56;38,6;20;42,6;;
V;28160;42H0;28;56;36,49;20;41,28;56;36,86;20;41,93;56;37,22;20;42,58;56;37,59;20;43,22;;;;;;;;;;;;;;;;;;;;;;;;;;55;41;60;;;;;;;;;La 2006;LAT;No;1;;1,532847195;;;1,532847195;3;56;37,59;20;43,22;;
V;28161;42H0;28;56;38,1;20;43,9;56;38,52;20;44,65;56;38,89;20;45,28;56;39,3;20;45,94;;;;;;;;;;;;;;;;;;;;;;;;;;39;39;40;;;;;;;;;La 2006;LAT;No;1;;1,642970927;;;1,642970927;2;56;39,3;20;45,94;;
V;28162;42H0;28;56;39,99;20;42,4;56;39,65;20;41,67;56;39,3;20;40,94;56;38,97;20;40,21;;;;;;;;;;;;;;;;;;;;;;;;;;50;48;51;;;;;;;;;La 2006;LAT;No;1;;1,577863246;;;1,577863246;3;56;38,97;20;40,21;;
V;28165;43H0;28;57;7,18;20;39,42;57;7,67;20;39,59;57;8,18;20;39,72;57;8,68;20;39,83;;;;;;;;;;;;;;;;;;;;;;;;;;86;85;87;;;;;;;;;La 2006;LAT;No;2;;1,517020123;;;1,517020123;5;57;8,68;20;39,83;;
V;28167;42H0;28;56;37,7;20;34,9;56;39,2;20;35,5;56;36,5;20;38,46;56;36,11;20;39,04;;;;;;;;;;;;;;;;;;;;;;;;;;50;40;48;;;;;;;;;La 2006;LAT;No;2;;1,476942697;;;5,192737158;3;56;36,11;20;39,04;;
V;28169;42H0;28;56;37,42;20;33,5;56;36,6;20;32,9;56;37,95;20;34,93;56;38,2;20;34,07;;;;;;;;;;;;;;;;;;;;;;;;;;62;57;60;;;;;;;;;La 2006;LAT;No;2;;1,712415135;;;3,171048633;4;56;38,2;20;34,07;;
V;28173;42H0;28;56;38,85;20;36,28;56;38,41;20;36,78;56;37,99;20;37,27;56;37,55;20;37,75;;;;;;;;;;;;;;;;;;;;;;;;;;54;48;60;;;;;;;;;La 2006;LAT;No;1;;1,530978498;;;1,530978498;3;56;37,55;20;37,75;;
V;28176;42H0;28;56;37,2;20;32,6;56;37,5;20;33,3;56;37,9;20;34;56;38,2;20;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;66;64;67;;;;;;;;;La 2006;LAT;No;1;;1,57591018;;;1,57591018;4;56;38,2;20;34,8;;
V;28177;43G8;28;57;11,07;18;48,65;57;9,75;18;48,16;57;8,14;18;47,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;40;40;41;;;;;;;;Sweden, M29/4,5 Se När;SWE;No;;;3,000633605;;;3,000633605;3;57;8,14;18;47,46;;
V;28178;44H1;28;57;31;21;6,3;57;31,45;21;6,53;57;31,83;21;6,6;57;31,92;21;6,72;57;32,3;21;6,9;;;;;;;;;;;;;;;;;;;;;;67;40;40;41;;;;;;;;LA;LAT;No;;;;;;1,351267021;4;57;32,3;21;6,9;;
V;28179;43G8;28;57;12,9;18;51,2;57;11,4;18;49,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;44;41;;;;;;;;;Sw M/ 5ESE När;SWE;No;;;1,95;;;1,789033802;3;57;11,4;18;49,4;;
